="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="125","Condorelli, Santo",="100",="154071687",="100 FR LCM",="26",="49.07",="49.07",="2020 Olympic Trials Wave II",="2021 Italian Olympic Trials",="4/1/2021",="Unattached",="OR",="Yes",="975",="56",="Yes"
="125","De Lucca, Joao",="100",="140646432",="100 FR LCM",="29",="49.07",="49.07",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="KY",="Yes",="975",="56",="Yes"
="125","Jackson, Tate",="100",="148832422",="100 FR LCM",="22",="49.07",="49.07",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Longhorn Aquatics",="ST",="",="975",="56",="Yes"
="129","Schreuders, Mikel",="100",="143860513",="100 FR LCM",="20",="49.08",="49.08",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/8/2019",="U. of Missouri",="MV",="Yes",="975",="56",="Yes"
="130","Baqlah, Khader",="100",="149100807",="100 FR LCM",="20",="49.09r",="49.09",="2020 Olympic Trials Wave II",="2019 World Champs",="7/27/2019",="Gator Swim Club",="FL",="Yes",="974",="56",="Yes"
="130","Chadwick, Michael",="100",="143857583",="100 FR LCM",="24",="49.09r",="49.09",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Team Elite",="NC",="",="974",="56",="Yes"
="130","Held, Ryan",="100",="148230396",="100 FR LCM",="24",="49.09",="49.09",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="New York Athletic Club",="MR",="",="974",="56",="Yes"
="130","Howard, Robert",="100",="141078311",="100 FR LCM",="22",="49.09",="49.09",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="University Of Alabama Swim Club",="SE",="",="974",="56",="Yes"
="130","Morozov, Vladimir",="100",="149089724",="100 FR LCM",="27",="49.09",="49.09",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Trojan Swim Club",="CA",="Yes",="974",="56",="Yes"
="135","Held, Ryan",="100",="142419626",="100 FR LCM",="23",="49.10",="49.10",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/23/2019",="New York Athletic Club",="MR",="",="974",="56",="Yes"
="135","Morozov, Vladimir",="100",="140594588",="100 FR LCM",="26",="49.10",="49.10",="2020 Olympic Trials Wave II",="2019 FINA CS - Guangzhou",="4/27/2019",="Unattached",="CA",="Yes",="974",="56",="Yes"
="137","Morozov, Vladimir",="100",="144188432",="100 FR LCM",="27",="49.11",="49.11",="2020 Olympic Trials Wave II",="2019 Word Cup - Budapest",="10/5/2019",="Trojan Swim Club",="CA",="Yes",="973",="56",="Yes"
="137","Pieroni, Blake",="100",="139597419",="100 FR LCM",="23",="49.11",="49.11",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Unattached",="IN",="",="973",="56",="Yes"
="137","Seliskar, Andrew",="100",="150580283",="100 FR LCM",="23",="49.11",="49.11",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="California Aquatics",="PC",="",="973",="56",="Yes"
="137","Smith, Kieran",="100",="143707260",="100 FR LCM",="19",="49.11",="49.11",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Ridgefield Aquatic Club",="CT",="",="973",="56",="Yes"
="141","Apple, Zach",="100",="154098292",="100 FR LCM",="23",="49.13",="49.13",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Mission Viejo Nadadores",="CA",="",="972",="56",="Yes"
="142","Howard, Robert",="100",="148832363",="100 FR LCM",="23",="49.14",="49.14",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Mission Viejo Nadadores",="CA",="",="972",="56",="Yes"
="143","Condorelli, Santo",="100",="154071688",="100 FR LCM",="26",="49.15",="49.15",="2020 Olympic Trials Wave II",="2021 Italian Olympic Trials",="4/1/2021",="Unattached",="OR",="Yes",="971",="56",="Yes"
="143","Kusch, Marius",="100",="150580171",="100 FR LCM",="26",="49.15",="49.15",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Elite",="NC",="Yes",="971",="56",="Yes"
="143","Quintero, Cristian",="100",="143860509",="100 FR LCM",="26",="49.15",="49.15",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/8/2019",="Trojan Swim Club",="CA",="Yes",="971",="56",="Yes"
="146","Casas, Shaine",="100",="143707086",="100 FR LCM",="19",="49.17",="49.17",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Aggie Swim Club",="GU",="",="970",="56",="Yes"
="146","Chadwick, Michael",="100",="136913577",="100 FR LCM",="23",="49.17",="49.17",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/12/2019",="Team Elite",="NC",="",="970",="56",="Yes"
="146","Molacek, Jacob",="100",="143294122",="100 FR LCM",="23",="49.17",="49.17",="2020 Olympic Trials Wave II",="2019 NC LC SR Championships",="7/21/2019",="Wolfpack Elite",="NC",="",="970",="56",="Yes"
="149","Korstanje, Nyls",="100",="152298369",="100 FR LCM",="20",="49.18",="49.18",="2020 Olympic Trials Wave II",="2019 Internazionali d'Italia Trofeo Settcolli",="6/22/2019",="Unattached",="NC",="Yes",="970",="56",="Yes"
="149","Novak, Jesse",="100",="143707227",="100 FR LCM",="24",="49.18",="49.18",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Trojan Swim Club",="CA",="",="970",="56",="Yes"
="149","Ress, Justin",="100",="152458619",="100 FR LCM",="23",="49.18",="49.18",="2020 Olympic Trials Wave II",="2021 Pro Series - Richmond",="1/17/2021",="Wolfpack Elite",="NC",="",="970",="56",="Yes"
="152","Jackson, Tate",="100",="143504272",="100 FR LCM",="22",="49.19",="49.19",="2020 Olympic Trials Wave II",="2019 WUGS",="7/7/2019",="Unattached",="ST",="",="969",="56",="Yes"
="152","Kusch, Marius",="100",="139602737",="100 FR LCM",="25",="49.19",="49.19",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Unattached",="NC",="Yes",="969",="56",="Yes"
="152","Minakov, Andrei",="100",="143945996",="100 FR LCM",="17",="49.19",="49.19",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/24/2019",="Terrapins Swim Team",="PC",="Yes",="980",="56",="Yes"
="152","Pieroni, Blake",="100",="153422678",="100 FR LCM",="25",="49.19",="49.19",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Sandpipers Of Nevada",="CA",="",="969",="56",="Yes"
="156","Jackson, Tate",="100",="137176726",="100 FR LCM",="21",="49.20",="49.20",="2020 Olympic Trials Wave II",="2019 ST TXLA Longhorn Long Course Invite",="1/17/2019",="University of Texas",="ST",="",="969",="56",="Yes"
="156","Magahey, Jake",="100",="143707194",="100 FR LCM",="17",="49.20",="49.20",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="SwimAtlanta",="GA",="",="979",="56",="Yes"
="158","Becker, Bowe",="100",="143705576",="100 FR LCM",="22",="49.21",="49.21",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="War Eagle Swimming",="SE",="",="968",="56",="Yes"
="158","Chadwick, Michael",="100",="153420811",="100 FR LCM",="25",="49.21",="49.21",="2020 Olympic Trials Wave II",="2021 NC Speedo ESSZ Spring Tim",="3/4/2021",="North Carolina Aquatic Club",="NC",="",="968",="56",="Yes"
="158","Held, Ryan",="100",="150558385",="100 FR LCM",="24",="49.21",="49.21",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="New York Athletic Club",="MR",="",="968",="56",="Yes"
="158","Morozov, Vladimir",="100",="152138319",="100 FR LCM",="26",="49.21",="49.21",="2020 Olympic Trials Wave II",="2019 Russian National Champs",="4/9/2019",="Unattached",="CA",="Yes",="968",="56",="Yes"
="158","Schreuders, Mikel",="100",="143861116",="100 FR LCM",="20",="49.21",="49.21",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/8/2019",="U. of Missouri",="MV",="Yes",="968",="56",="Yes"
="163","Khalafalla, Ali",="100",="149089277",="100 FR LCM",="23",="49.22",="49.22",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Mission Viejo Nadadores",="CA",="Yes",="968",="56",="Yes"
="163","Vazaios, Andreas",="100",="149090853",="100 FR LCM",="25",="49.22r",="49.22",="2020 Olympic Trials Wave II",="2019 World Champs",="7/21/2019",="Wolfpack Elite",="NC",="Yes",="968",="56",="Yes"
="165","Blaskovic, Bruno",="100",="148831029",="100 FR LCM",="21",="49.23",="49.23",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Indiana Swim Club",="IN",="Yes",="967",="56",="Yes"
="165","Borges, Gus",="100",="143861392",="100 FR LCM",="20",="49.23r",="49.23",="2020 Olympic Trials Wave II",="2019 WUGS",="7/4/2019",="Club Wolverine",="MI",="Yes",="967",="56",="Yes"
="165","De Lucca, Joao",="100",="140646433",="100 FR LCM",="29",="49.23",="49.23",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="KY",="Yes",="967",="56",="Yes"
="165","Fratus, Bruno",="100",="140646392",="100 FR LCM",="29",="49.23",="49.23",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="FG",="Yes",="967",="56",="Yes"
="165","Korstanje, Nyls",="100",="148230907",="100 FR LCM",="20",="49.23",="49.23",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="NC State University",="NC",="Yes",="967",="56",="Yes"
="170","Blaskovic, Bruno",="100",="149088355",="100 FR LCM",="20",="49.24",="49.24",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Indiana Swim Club",="IN",="Yes",="967",="56",="Yes"
="171","Bustos, Arsenio",="100",="154053354",="100 FR LCM",="18",="49.25",="49.25",="2020 Olympic Trials Wave II",="2021 FL ISCA International Senior Meet",="3/27/2021",="Woodbridge Aquatic Club",="CT",="",="966",="56",="Yes"
="171","Chadwick, Michael",="100",="140434611",="100 FR LCM",="23",="49.25",="49.25",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Team Elite",="NC",="",="966",="56",="Yes"
="171","Smith, Kieran",="100",="143705837",="100 FR LCM",="19",="49.25",="49.25",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Ridgefield Aquatic Club",="CT",="",="966",="56",="Yes"
="174","Pieroni, Blake",="100",="145491026",="100 FR LCM",="23",="49.26",="49.26",="2020 Olympic Trials Wave II",="IU - Louisville Pro Meet",="11/8/2019",="Indiana Swim Club",="IN",="",="966",="56",="Yes"
="175","Chadwick, Michael",="100",="135485879",="100 FR LCM",="23",="49.27",="49.27",="2020 Olympic Trials Wave II",="2018 Winter Nationals",="12/1/2018",="Team Elite",="NC",="",="966",="56",="Yes"
="175","Chaney, Adam",="100",="143944827",="100 FR LCM",="17",="49.27",="49.27",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/25/2019",="Mason Manta Rays",="OH",="",="976",="56",="Yes"
="175","Held, Ryan",="100",="139597316",="100 FR LCM",="23",="49.27",="49.27",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Unattached",="MR",="",="966",="56",="Yes"
="178","Chadwick, Michael",="100",="141412461",="100 FR LCM",="24",="49.28",="49.28",="2020 Olympic Trials Wave II",="2019 CA Speedo Grand Challenge",="5/26/2019",="Team Elite",="NC",="",="965",="56",="Yes"
="178","Kibler, Drew",="100",="143707173",="100 FR LCM",="19",="49.28",="49.28",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Longhorn Aquatics",="ST",="",="965",="56",="Yes"
="180","Farris, Dean",="100",="141227827",="100 FR LCM",="21",="49.29",="49.29",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/19/2019",="Harvard Swimming",="NE",="",="965",="56",="Yes"
="180","Kusch, Marius",="100",="152130712",="100 FR LCM",="26",="49.29",="49.29",="2020 Olympic Trials Wave II",="2019 Swim Cup Amsterdam",="12/14/2019",="Unattached",="NC",="Yes",="965",="56",="Yes"
="180","Tjon-A-Joe, Renzo",="100",="140436039",="100 FR LCM",="23",="49.29",="49.29",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Pinnacle Racing",="VA",="Yes",="965",="56",="Yes"
="183","Baqlah, Khader",="100",="148830904",="100 FR LCM",="21",="49.30",="49.30",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="University of Florida",="FL",="Yes",="964",="56",="Yes"
="183","Chadwick, Michael",="100",="148831255",="100 FR LCM",="24",="49.30",="49.30",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Team Elite",="NC",="",="964",="56",="Yes"
="183","Howard, Robert",="100",="141063627",="100 FR LCM",="22",="49.30",="49.30",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="University Of Alabama Swim Club",="SE",="",="964",="56",="Yes"
="183","Korstanje, Nyls",="100",="152034928",="100 FR LCM",="21",="49.30r",="49.30",="2020 Olympic Trials Wave II",="2020 NED Rotterdam Qual Meet",="12/6/2020",="NC State University",="NC",="Yes",="964",="56",="Yes"
="183","Quah, Zheng",="100",="154113203",="100 FR LCM",="24",="49.30",="49.30",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="California Aquatics",="PC",="Yes",="964",="56",="Yes"
="188","Adrian, Nathan",="100",="141078183",="100 FR LCM",="30",="49.31",="49.31",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="California Aquatics",="PC",="",="964",="56",="Yes"
="188","Kusch, Marius",="100",="149089401",="100 FR LCM",="26",="49.31",="49.31",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Unattached",="NC",="Yes",="964",="56",="Yes"
="190","Condorelli, Santo",="100",="154486879",="100 FR LCM",="26",="49.32",="49.32",="2020 Olympic Trials Wave II",="2021 VA HOKI May Day Invitatio",="5/2/2021",="Unattached",="OR",="Yes",="963",="56",="Yes"
="190","Schreuders, Mikel",="100",="150580281",="100 FR LCM",="21",="49.32",="49.32",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="U. of Missouri",="MV",="Yes",="963",="56",="Yes"
="192","De Lucca, Joao",="100",="143855514",="100 FR LCM",="29",="49.33r",="49.33",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Cardinal Aquatics",="KY",="Yes",="963",="56",="Yes"
="193","Quah, Zheng",="100",="154098395",="100 FR LCM",="24",="49.34",="49.34",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="California Aquatics",="PC",="Yes",="962",="56",="Yes"
="194","Kusch, Marius",="100",="150558411",="100 FR LCM",="26",="49.35",="49.35",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Elite",="NC",="Yes",="962",="56",="Yes"
="194","Minakov, Andrei",="100",="143945995",="100 FR LCM",="17",="49.35",="49.35",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/24/2019",="Terrapins Swim Team",="PC",="Yes",="972",="56",="Yes"
="196","Chadwick, Michael",="100",="141911370",="100 FR LCM",="24",="49.36",="49.36",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Team Elite",="NC",="",="961",="56",="Yes"
="196","Korstanje, Nyls",="100",="152132378",="100 FR LCM",="20",="49.36",="49.36",="2020 Olympic Trials Wave II",="2019 Eindhoven Cup",="4/13/2019",="Unattached",="NC",="Yes",="961",="56",="Yes"
="196","Machekin, Artyom",="100",="143737743",="100 FR LCM",="28",="49.36r",="49.36",="2020 Olympic Trials Wave II",="2019 World Cup - Tokyo",="8/3/2019",="Team Elite",="NC",="Yes",="961",="56",="Yes"
="199","Haas, Townley",="100",="150580110",="100 FR LCM",="23",="49.37",="49.37",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020","NOVA of Virginia Aquatics, Inc",="VA",="",="961",="56",="Yes"
="199","Pieroni, Blake",="100",="141063770",="100 FR LCM",="23",="49.37",="49.37",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Indiana Swim Club",="IN",="",="961",="56",="Yes"
="201","Baqlah, Khader",="100",="154098296",="100 FR LCM",="22",="49.38",="49.38",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Gator Swim Club",="FL",="Yes",="960",="56",="Yes"
="201","Holoda, Peter",="100",="152205339",="100 FR LCM",="23",="49.38",="49.38",="2020 Olympic Trials Wave II",="2019 CXXI. Hungarian Invite",="3/29/2019",="Unattached",="AZ",="Yes",="960",="56",="Yes"
="201","Tjon-A-Joe, Renzo",="100",="140436040",="100 FR LCM",="23",="49.38",="49.38",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Pinnacle Racing",="VA",="Yes",="960",="56",="Yes"
="204","Carter, Dylan",="100",="140875595",="100 FR LCM",="23",="49.39",="49.39",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/4/2019",="Unattached",="CA",="Yes",="960",="56",="Yes"
="204","Carter, Dylan",="100",="140336753",="100 FR LCM",="23",="49.39",="49.39",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/3/2019",="Unattached",="CA",="Yes",="960",="56",="Yes"
="204","Condorelli, Santo",="100",="151506899",="100 FR LCM",="25",="49.39",="49.39",="2020 Olympic Trials Wave II",="2020 Toyota Beavorton",="11/14/2020",="The Dolphins Portland Swimming",="OR",="Yes",="960",="56",="Yes"
="204","Quintero, Cristian",="100",="143455732",="100 FR LCM",="26",="49.39",="49.39",="2020 Olympic Trials Wave II",="2019 CA  Los Angeles Invite",="7/12/2019",="Trojan Swim Club",="CA",="Yes",="960",="56",="Yes"
="204","Theall, Mark",="100",="143707283",="100 FR LCM",="20",="49.39",="49.39",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Aggie Swim Club",="GU",="",="960",="56",="Yes"
="209","Chadwick, Michael",="100",="152107769",="100 FR LCM",="24",="49.40",="49.40",="2020 Olympic Trials Wave II",="2020 de Nice-FFN Golden Tour Cami",="2/8/2020",="Unattached",="NC",="",="959",="56",="Yes"
="209","Chadwick, Michael",="100",="149148400",="100 FR LCM",="24",="49.40",="49.40",="2020 Olympic Trials Wave II",="2020 de Nice-FFN Golden Tour Cami",="2/7/2020",="Team Elite",="NC",="",="959",="56",="Yes"
="209","Chadwick, Michael",="100",="150580011",="100 FR LCM",="24",="49.40",="49.40",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Elite",="NC",="",="959",="56",="Yes"
="209","Khalafalla, Ali",="100",="141063655",="100 FR LCM",="23",="49.40",="49.40",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Mission Viejo Nadadores",="CA",="Yes",="959",="56",="Yes"
="209","Kusch, Marius",="100",="152130709",="100 FR LCM",="26",="49.40",="49.40",="2020 Olympic Trials Wave II",="2019 Swim Cup Amsterdam",="12/14/2019",="Unattached",="NC",="Yes",="959",="56",="Yes"
="209","Quah, Zheng",="100",="143861387",="100 FR LCM",="22",="49.40r",="49.40",="2020 Olympic Trials Wave II",="2019 World Cup - Tokyo",="8/3/2019",="California Aquatics",="PC",="Yes",="959",="56",="Yes"
="209","Quintero, Cristian",="100",="149090061",="100 FR LCM",="26",="49.40",="49.40",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Trojan Swim Club",="CA",="Yes",="959",="56",="Yes"
="209","Rooney, Maxime",="100",="153415129",="100 FR LCM",="22",="49.40",="49.40",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Pleasanton Seahawks",="PC",="",="959",="56",="Yes"
="217","Apple, Zach",="100",="141063435",="100 FR LCM",="22",="49.41",="49.41",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Indiana Swim Club",="IN",="",="959",="56",="Yes"
="217","Holoda, Peter",="100",="152205335",="100 FR LCM",="23",="49.41",="49.41",="2020 Olympic Trials Wave II",="2019 CXXI. Hungarian Invite",="3/29/2019",="Unattached",="AZ",="Yes",="959",="56",="Yes"
="219","Held, Ryan",="100",="142419625",="100 FR LCM",="23",="49.42",="49.42",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/23/2019",="New York Athletic Club",="MR",="",="958",="56",="Yes"
="219","Minakov, Andrei",="100",="152138281",="100 FR LCM",="17",="49.42",="49.42",="2020 Olympic Trials Wave II",="2019 Russian National Champs",="4/9/2019",="Unattached",="PC",="Yes",="969",="56",="Yes"
="221","Foster, Carson",="100",="143707306",="100 FR LCM",="17",="49.43r",="49.43",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Mason Manta Rays",="OH",="",="968",="56",="Yes"
="221","Korstanje, Nyls",="100",="152298368",="100 FR LCM",="20",="49.43",="49.43",="2020 Olympic Trials Wave II",="2019 Internazionali d'Italia Trofeo Settcolli",="6/22/2019",="Unattached",="NC",="Yes",="958",="56",="Yes"
="221","Quintero, Cristian",="100",="141912191",="100 FR LCM",="26",="49.43",="49.43",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Trojan Swim Club",="CA",="Yes",="958",="56",="Yes"
="224","Jackson, Tate",="100",="148832421",="100 FR LCM",="22",="49.44",="49.44",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Longhorn Aquatics",="ST",="",="957",="56",="Yes"
="225","Apple, Zach",="100",="148228800",="100 FR LCM",="22",="49.45",="49.45",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Mission Viejo Nadadores",="CA",="",="957",="56",="Yes"
="225","Conger, Jack",="100",="140434660",="100 FR LCM",="24",="49.45",="49.45",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Cavalier Swimming",="VA",="",="957",="56",="Yes"
="225","Farris, Dean",="100",="150558355",="100 FR LCM",="22",="49.45",="49.45",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Harvard Swimming",="NE",="",="957",="56",="Yes"
="225","Held, Ryan",="100",="140435140",="100 FR LCM",="23",="49.45",="49.45",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Unattached",="MR",="",="957",="56",="Yes"
="225","Howard, Robert",="100",="148832362",="100 FR LCM",="23",="49.45",="49.45",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Mission Viejo Nadadores",="CA",="",="957",="56",="Yes"
="225","Kibler, Drew",="100",="143098146",="100 FR LCM",="19",="49.45",="49.45",="2020 Olympic Trials Wave II",="2019 Sectionals - Austin",="7/11/2019",="University of Texas",="ST",="",="957",="56",="Yes"
="225","Pieroni, Blake",="100",="143861206",="100 FR LCM",="23",="49.45",="49.45",="2020 Olympic Trials Wave II",="2019 World Cup -  Jinan",="8/9/2019",="Indiana Swim Club",="IN",="",="957",="56",="Yes"
="225","Ramirez, Daniel",="100",="143855519",="100 FR LCM",="26",="49.45r",="49.45",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Oklahoma Baptist University",="OK",="Yes",="957",="56",="Yes"
="233","Andrew, Michael",="100",="143908164",="100 FR LCM",="20",="49.46r",="49.46",="2020 Olympic Trials Wave II",="2019 World Cup - Singapore",="8/16/2019",="MA Swim Academy",="SI",="",="956",="56",="Yes"
="233","Baqlah, Khader",="100",="149088297",="100 FR LCM",="20",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Gator Swim Club",="FL",="Yes",="956",="56",="Yes"
="233","Holoda, Peter",="100",="141912147",="100 FR LCM",="23",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Phoenix Swim Club",="AZ",="Yes",="956",="56",="Yes"
="233","Jackson, Tate",="100",="141911435",="100 FR LCM",="22",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Unattached",="ST",="",="956",="56",="Yes"
="233","Korstanje, Nyls",="100",="152132381",="100 FR LCM",="20",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 Eindhoven Cup",="4/13/2019",="Unattached",="NC",="Yes",="956",="56",="Yes"
="233","Korstanje, Nyls",="100",="140458785",="100 FR LCM",="20",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 Eindhoven Cup",="4/12/2019",="Unattached",="NC",="Yes",="956",="56",="Yes"
="233","Newkirk, Jeff",="100",="143707225",="100 FR LCM",="22",="49.46",="49.46",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Longhorn Aquatics",="ST",="",="956",="56",="Yes"
="240","Held, Ryan",="100",="148230395",="100 FR LCM",="24",="49.47",="49.47",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="New York Athletic Club",="MR",="",="956",="56",="Yes"
="240","House, Grant",="100",="151505966",="100 FR LCM",="22",="49.47",="49.47",="2020 Olympic Trials Wave II",="2020 Toyota Irvine",="11/14/2020",="Sun Devil Swimming",="AZ",="",="956",="56",="Yes"
="240","Mestre, Alberto",="100",="151301049",="100 FR LCM",="19",="49.47",="49.47",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/8/2019",="Unattached",="FL",="Yes",="956",="56",="Yes"
="240","Morozov, Vladimir",="100",="141504588",="100 FR LCM",="26",="49.47",="49.47",="2020 Olympic Trials Wave II",="2019 FINA CS - INDY",="6/1/2019",="Unattached",="CA",="Yes",="956",="56",="Yes"
="244","Barna, Andrej",="100",="153976056",="100 FR LCM",="23",="49.48",="49.48",="2020 Olympic Trials Wave II",="2021 IN Combined Speedo Sectional",="3/28/2021",="Cardinal Aquatics",="KY",="Yes",="955",="56",="Yes"
="244","Chadwick, Michael",="100",="151779357",="100 FR LCM",="25",="49.48",="49.48",="2020 Olympic Trials Wave II",="2020 Janis Hape Dowd Invite",="12/6/2020",="Unattached",="NC",="",="955",="56",="Yes"
="244","Conger, Jack",="100",="139602663",="100 FR LCM",="24",="49.48",="49.48",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Cavalier Swimming",="VA",="",="955",="56",="Yes"
="244","Held, Ryan",="100",="139602710",="100 FR LCM",="23",="49.48",="49.48",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Unattached",="MR",="",="955",="56",="Yes"
="244","Hoffer, Ryan",="100",="143707159",="100 FR LCM",="21",="49.48",="49.48",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="California Aquatics",="PC",="",="955",="56",="Yes"
="244","Minakov, Andrei",="100",="152098667",="100 FR LCM",="18",="49.48",="49.48",="2020 Olympic Trials Wave II",="2020 RUS National Champs",="10/29/2020",="Unattached",="PC",="Yes",="955",="56",="Yes"
="244","Quintero, Cristian",="100",="148833573",="100 FR LCM",="27",="49.48",="49.48",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Trojan Swim Club",="CA",="Yes",="955",="56",="Yes"
