="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="715","Barna, Andrej",="100",="142065414",="100 FR LCM",="21",="49.52",="49.52",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/13/2019",="Unattached",="KY",="Yes",="953",="56",="Yes"
="715","Chadwick, Michael",="100",="152458574",="100 FR LCM",="25",="49.52",="49.52",="2020 Olympic Trials Wave II",="2021 Pro Series - Richmond",="1/17/2021",="North Carolina Aquatic Club",="NC",="",="953",="56",="Yes"
="715","Korstanje, Nyls",="100",="148230908",="100 FR LCM",="20",="49.52",="49.52",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="NC State University",="NC",="Yes",="953",="56",="Yes"
="719","Adrian, Nathan",="100",="153422599",="100 FR LCM",="32",="49.53",="49.53",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Unattached",="PC",="",="953",="56",="Yes"
="719","Chadwick, Michael",="100",="101786264",="100 FR LCM",="20",="49.53",="49.53",="2020 Olympic Trials Wave I",="November Invite",="11/22/2015",="Unattached",="NC",="",="953",="56",="Yes"
="719","Gkolomeev, Kristian",="100",="149140703",="100 FR LCM",="26",="49.53",="49.53",="2020 Olympic Trials Wave II",="2020 UCSD vs Cal Men (LCM)",="2/8/2020",="Team Elite",="NC",="Yes",="953",="56",="Yes"
="719","Koski, Matias",="100",="107768745",="100 FR LCM",="22",="49.53",="49.53",="2020 Olympic Trials Wave I",="2016 European Champs",="5/19/2016",="Unattached",="GA",="Yes",="953",="56",="Yes"
="719","Morozov, Vladimir",="100",="101947707",="100 FR LCM",="23",="49.53",="49.53",="2020 Olympic Trials Wave I",="2015 CA Fall Challenge",="11/21/2015",="Trojan Swim Club",="CA",="Yes",="953",="56",="Yes"
="719","Pieroni, Blake",="100",="150558464",="100 FR LCM",="24",="49.53",="49.53",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Sandpipers Of Nevada",="CA",="",="953",="56",="Yes"
="719","Pieroni, Blake",="100",="153415102",="100 FR LCM",="25",="49.53",="49.53",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Sandpipers Of Nevada",="CA",="",="953",="56",="Yes"
="719","Quah, Zheng",="100",="154427205",="100 FR LCM",="24",="49.53",="49.53",="2020 Olympic Trials Wave II",="2021 PC CAL Spring Classic",="4/24/2021",="California Aquatics",="PC",="Yes",="953",="56",="Yes"
="719","Quintero, Cristian",="100",="141419425",="100 FR LCM",="26",="49.53",="49.53",="2020 Olympic Trials Wave II",="2019 CA Speedo Grand Challenge",="5/26/2019",="Trojan Swim Club",="CA",="Yes",="953",="56",="Yes"
="728","Adrian, Nathan",="100",="143860455",="100 FR LCM",="30",="49.54",="49.54",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/8/2019",="California Aquatics",="PC",="",="952",="56",="Yes"
="728","Chadwick, Michael",="100",="118488454",="100 FR LCM",="22",="49.54",="49.54",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/5/2017",="Unattached",="MV",="",="952",="56",="Yes"
="728","Dobbs, Chatham",="100",="132598369",="100 FR LCM",="22",="49.54",="49.54",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Tucson Ford Dealers Aquatics",="AZ",="",="952",="56",="Yes"
="728","Held, Ryan",="100",="130058449",="100 FR LCM",="22",="49.54",="49.54",="2021 Summer Nationals (LCM)",="2018 Pro Series - Indianapolis",="5/17/2018",="Wolfpack Elite",="NC",="",="952",="56",="Yes"
="728","Holoda, Peter",="100",="141911433",="100 FR LCM",="23",="49.54",="49.54",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Phoenix Swim Club",="AZ",="Yes",="952",="56",="Yes"
="728","Jackson, Tate",="100",="150558395",="100 FR LCM",="23",="49.54",="49.54",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Longhorn Aquatics",="ST",="",="952",="56",="Yes"
="728","Kibler, Drew",="100",="154273887",="100 FR LCM",="21",="49.54",="49.54",="2020 Olympic Trials Wave II",="2021 ST TXLA Long Course Kick Off",="4/25/2021",="Unattached",="ST",="",="952",="56",="Yes"
="728","Schreuders, Mikel",="100",="146153365",="100 FR LCM",="21",="49.54",="49.54",="2020 Olympic Trials Wave II",="2019 Mizzou Long Course Trials",="11/19/2019",="U. of Missouri",="MV",="Yes",="952",="56",="Yes"
="736","Carter, Dylan",="100",="150841171",="100 FR LCM",="20",="49.55",="49.55",="2020 Olympic Trials Wave I",="2016 CAN Oly Trials (others)",="4/5/2016",="Trojan Swim Club",="CA",="Yes",="952",="56",="Yes"
="736","Carter, Dylan",="100",="154098303",="100 FR LCM",="25",="49.55",="49.55",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Team Elite",="NC",="Yes",="952",="56",="Yes"
="736","Grevers, Matt",="100",="109136936",="100 FR LCM",="31",="49.55",="49.55",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Tucson Ford Dealers Aquatics",="AZ",="",="952",="56",="Yes"
="736","Jackson, Tate",="100",="141912149",="100 FR LCM",="22",="49.55",="49.55",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Unattached",="ST",="",="952",="56",="Yes"
="736","Kibler, Drew",="100",="133051380",="100 FR LCM",="18",="49.55",="49.55",="2021 Summer Nationals (LCM)",="2018 Jr Pan Pacific Champs",="8/24/2018",="Carmel Swim Club",="IN",="",="952",="56",="Yes"
="736","Lochte, Ryan",="100",="103561353",="100 FR LCM",="31",="49.55",="49.55",="2020 Olympic Trials Wave I",="2016 Pro Series - Austin",="1/15/2016",="SwimMAC Carolina",="NC",="",="952",="56",="Yes"
="736","Murphy, Ryan",="100",="128295017",="100 FR LCM",="22",="49.55",="49.55",="2021 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/1/2018",="California Aquatics",="PC",="",="952",="56",="Yes"
="736","Rooney, Maxime",="100",="121886849",="100 FR LCM",="19",="49.55",="49.55",="2021 Summer Nationals (LCM)",="2017 WUGS",="8/23/2017",="Unattached",="PC",="",="952",="56",="Yes"
="736","Santana, Matheus",="100",="119335865",="100 FR LCM",="21",="49.55",="49.55",="2021 Summer Nationals (LCM)",="LVII Brazilian Swimming Championships - Maria Lenk",="5/4/2017",="Unattached",="NC",="Yes",="952",="56",="Yes"
="736","Waddell, Zane",="100",="118979039",="100 FR LCM",="19",="49.55",="49.55",="2021 Summer Nationals (LCM)",="SA National Aquatic Championships",="4/6/2017",="University Of Alabama Swim Club",="SE",="Yes",="952",="56",="Yes"
="746","Becker, Bowe",="100",="148830947",="100 FR LCM",="22",="49.56",="49.56",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Unattached",="SE",="",="951",="56",="Yes"
="746","Carter, Dylan",="100",="140482521",="100 FR LCM",="23",="49.56",="49.56",="2020 Olympic Trials Wave II",="2019 CA Armada April Senior",="4/14/2019",="Unattached",="CA",="Yes",="951",="56",="Yes"
="746","Chierighini, Marcelo",="100",="117080757",="100 FR LCM",="26",="49.56",="49.56",="2021 Summer Nationals (LCM)",="2017 Pro Series - Indianapolis",="3/2/2017",="Unattached",="SE",="Yes",="951",="56",="Yes"
="746","Feigen, Jimmy",="100",="107534033",="100 FR LCM",="26",="49.56",="49.56",="2020 Olympic Trials Wave I",="2016 Pro Series - Charlotte ",="5/15/2016",="New York Athletic Club",="MR",="",="951",="56",="Yes"
="746","Kibler, Drew",="100",="143705716",="100 FR LCM",="19",="49.56",="49.56",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Longhorn Aquatics",="ST",="",="951",="56",="Yes"
="746","Morozov, Vladimir",="100",="117081511",="100 FR LCM",="24",="49.56",="49.56",="2021 Summer Nationals (LCM)",="2017 Pro Series - Indianapolis",="3/2/2017",="Trojan Swim Club",="CA",="Yes",="951",="56",="Yes"
="746","Ortiz, Miguel",="100",="106872495",="100 FR LCM",="25",="49.56",="49.56",="2020 Olympic Trials Wave I",="Spanish Open National Championships ",="3/21/2016",="Unattached",="MI",="Yes",="951",="56",="Yes"
="746","Schneider, Josh",="100",="109169214",="100 FR LCM",="28",="49.56",="49.56",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="New York Athletic Club",="MR",="",="951",="56",="Yes"
="754","Barna, Andrej",="100",="142065413",="100 FR LCM",="21",="49.57",="49.57",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/13/2019",="Unattached",="KY",="Yes",="951",="56",="Yes"
="754","Borges, Gus",="100",="143861393",="100 FR LCM",="20",="49.57r",="49.57",="2020 Olympic Trials Wave II",="2019 WUGS",="7/4/2019",="Club Wolverine",="MI",="Yes",="951",="56",="Yes"
="754","Ito, Kenta",="100",="106960893",="100 FR LCM",="25",="49.57",="49.57",="2020 Olympic Trials Wave I",="Japan Swim 2016",="4/8/2016",="Unattached",="CA",="Yes",="951",="56",="Yes"
="754","Lasco, Destin",="100",="143705734",="100 FR LCM",="17",="49.57",="49.57",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="PDR Swimming for Success",="MA",="",="961",="56",="Yes"
="754","Minakov, Andrei",="100",="132831408",="100 FR LCM",="16",="49.57",="49.57",="2021 Summer Nationals (LCM)",="2018 European Jr Champs",="7/5/2018",="Unattached",="PC",="Yes",="996",="56",="Yes"
="754","Morozov, Vladimir",="100",="119956410",="100 FR LCM",="24",="49.57",="49.57",="2021 Summer Nationals (LCM)",="Russian National Swimming Championships",="4/11/2017",="Unattached",="CA",="Yes",="951",="56",="Yes"
="754","Phelps, Michael",="100",="106029694",="100 FR LCM",="30",="49.57",="49.57",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/5/2016",="North Baltimore Aquatic Club",="MD",="",="951",="56",="Yes"
="754","Willenbring, Matt",="100",="120206081",="100 FR LCM",="17",="49.57",="49.57",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Austin Swim Club",="ST",="",="961",="56",="Yes"
="762","Adrian, Nathan",="100",="125787657",="100 FR LCM",="29",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2018 Pro Series - Austin ",="1/12/2018",="California Aquatics",="PC",="",="950",="56",="Yes"
="762","Apple, Zach",="100",="131657396",="100 FR LCM",="21",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2018 Pro Series - Columbus ",="7/6/2018",="Unattached",="SE",="",="950",="56",="Yes"
="762","Bohus, Richard",="100",="107010536",="100 FR LCM",="23",="49.58",="49.58",="2020 Olympic Trials Wave I",="Hungarian Swimming Championchip",="4/16/2016",="Unattached",="AZ",="Yes",="950",="56",="Yes"
="762","De Lucca, Joao",="100",="107519528",="100 FR LCM",="26",="49.58",="49.58",="2020 Olympic Trials Wave I",="2016 Pro Series - Charlotte ",="5/15/2016",="Cardinal Aquatics",="KY",="Yes",="950",="56",="Yes"
="762","Dressel, Caeleb",="100",="130621406",="100 FR LCM",="21",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2018 Mel Zajac Jr. Internation",="6/3/2018",="Bolles School Sharks",="FL",="",="950",="56",="Yes"
="762","Fleagle, Josh",="100",="109136925",="100 FR LCM",="22",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Ohio State University",="OH",="",="950",="56",="Yes"
="762","Holoda, Peter",="100",="107789884",="100 FR LCM",="20",="49.58r",="49.58",="2020 Olympic Trials Wave I",="2016 European Champs",="5/16/2016",="War Eagle Swimming",="SE",="Yes",="950",="56",="Yes"
="762","Murray, John",="100",="109169203",="100 FR LCM",="22",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Alamo Area Aquatic Association",="ST",="",="950",="56",="Yes"
="762","Quintero, Cristian",="100",="142223696",="100 FR LCM",="26",="49.58",="49.58",="2020 Olympic Trials Wave II",="2019 CA MVN SMOC",="6/21/2019",="Trojan Swim Club",="CA",="Yes",="950",="56",="Yes"
="762","Quintero, Cristian",="100",="143455733",="100 FR LCM",="26",="49.58",="49.58",="2020 Olympic Trials Wave II",="2019 CA  Los Angeles Invite",="7/12/2019",="Trojan Swim Club",="CA",="Yes",="950",="56",="Yes"
="762","Sancov, Alexei",="100",="132833228",="100 FR LCM",="18",="49.58",="49.58",="2021 Summer Nationals (LCM)",="2018 Summer Junior Nats",="8/1/2018",="Terrapins Swim Team",="PC",="Yes",="950",="56",="Yes"
="762","Schooling, Joe",="100",="122031452",="100 FR LCM",="22",="49.58",="49.58",="2021 Summer Nationals (LCM)",="29th SEA GAMES SWIMMING",="8/24/2017",="Longhorn Aquatics",="ST",="Yes",="950",="56",="Yes"
="762","Schreuders, Mikel",="100",="148232556",="100 FR LCM",="21",="49.58",="49.58",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="U. of Missouri",="MV",="Yes",="950",="56",="Yes"
="762","Vazaios, Andreas",="100",="133029717",="100 FR LCM",="24",="49.58r",="49.58",="2021 Summer Nationals (LCM)",="2018 European Champs ",="8/3/2018",="Wolfpack Elite",="NC",="Yes",="950",="56",="Yes"
="776","Chierighini, Marcelo",="100",="117335576",="100 FR LCM",="25",="49.59",="49.59",="2021 Summer Nationals (LCM)",="CAMP BRASILEIRO SENIOR",="11/23/2016",="Auburn Aquatics",="SE",="Yes",="950",="56",="Yes"
="776","Condorelli, Santo",="100",="154486878",="100 FR LCM",="26",="49.59",="49.59",="2020 Olympic Trials Wave II",="2021 VA HOKI May Day Invitatio",="5/2/2021",="Unattached",="OR",="Yes",="950",="56",="Yes"
="776","Fratus, Bruno",="100",="130659001",="100 FR LCM",="28",="49.59",="49.59",="2021 Summer Nationals (LCM)",="2018 FG Coral Springs Invitati",="5/5/2018",="Unattached",="FG",="Yes",="950",="56",="Yes"
="776","Fratus, Bruno",="100",="128294938",="100 FR LCM",="28",="49.59",="49.59",="2021 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/1/2018",="Coral Springs Swim Club",="FG",="Yes",="950",="56",="Yes"
="776","Holoda, Peter",="100",="107813160",="100 FR LCM",="20",="49.59",="49.59",="2020 Olympic Trials Wave I",="2016 European Champs",="5/19/2016",="Unattached",="SE",="Yes",="950",="56",="Yes"
="776","Ito, Kenta",="100",="106960892",="100 FR LCM",="25",="49.59",="49.59",="2020 Olympic Trials Wave I",="Japan Swim 2016",="4/7/2016",="Unattached",="CA",="Yes",="950",="56",="Yes"
="776","Molacek, Jacob",="100",="143056070",="100 FR LCM",="23",="49.59",="49.59",="2020 Olympic Trials Wave II",="2019 Sectionals - Greensboro",="7/12/2019",="Wolfpack Elite",="NC",="",="950",="56",="Yes"
="776","Morozov, Vladimir",="100",="143861204",="100 FR LCM",="27",="49.59",="49.59",="2020 Olympic Trials Wave II",="2019 World Cup -  Jinan",="8/9/2019",="Trojan Swim Club",="CA",="Yes",="950",="56",="Yes"
="776","Pisani, Will",="100",="132873886",="100 FR LCM",="20",="49.59",="49.59",="2021 Summer Nationals (LCM)",="2018 Canadian Swimming Trials",="7/19/2018",="Club Seminole",="FL",="Yes",="950",="56",="Yes"
="776","Ramirez, Daniel",="100",="132867773",="100 FR LCM",="25",="49.59",="49.59",="2021 Summer Nationals (LCM)",="Juegos Deportivos Centroamericanos Y Del Caribe",="7/25/2018",="Unattached",="FG",="Yes",="950",="56",="Yes"
="776","Schreuders, Mikel",="100",="149090245",="100 FR LCM",="20",="49.59",="49.59",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="U. of Missouri",="MV",="Yes",="950",="56",="Yes"
="776","Shebat, John",="100",="132599942",="100 FR LCM",="21",="49.59",="49.59",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Nation's Capital Swim Club",="PV",="",="950",="56",="Yes"
="776","Tjon-A-Joe, Renzo",="100",="108667215",="100 FR LCM",="20",="49.59",="49.59",="2020 Olympic Trials Wave I",="2016 SE Richard Quick Invitati",="6/19/2016",="Unattached",="SE",="Yes",="950",="56",="Yes"
="789","Borges, Gus",="100",="140646354",="100 FR LCM",="19",="49.60",="49.60",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="MI",="Yes",="949",="56",="Yes"
="789","Clifton, Cannon",="100",="120181033",="100 FR LCM",="22",="49.60",="49.60",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Wisconsin Aquatics",="WI",="",="949",="56",="Yes"
="789","De Lucca, Joao",="100",="117080844",="100 FR LCM",="27",="49.60",="49.60",="2021 Summer Nationals (LCM)",="2017 Pro Series - Indianapolis",="3/2/2017",="Cardinal Aquatics",="KY",="Yes",="949",="56",="Yes"
="789","Jackson, Tate",="100",="120551455",="100 FR LCM",="20",="49.60",="49.60",="2021 Summer Nationals (LCM)",="2017 ST TXLA Speedo Southern Sectionals",="7/6/2017",="Longhorn Aquatics",="ST",="",="949",="56",="Yes"
="789","Khalafalla, Ali",="100",="130049152",="100 FR LCM",="22",="49.60",="49.60",="2021 Summer Nationals (LCM)",="2018 Pro Series - Indianapolis",="5/17/2018",="Indiana  Swim Team",="IN",="Yes",="949",="56",="Yes"
="789","Lobintsev, Nikita",="100",="106026576",="100 FR LCM",="27",="49.60",="49.60",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/5/2016",="Trojan Swim Club",="CA",="Yes",="949",="56",="Yes"
="789","Minakov, Andrei",="100",="129671007",="100 FR LCM",="16",="49.60",="49.60",="2021 Summer Nationals (LCM)",="Russian National Championships 2018",="4/22/2018",="Unattached",="PC",="Yes",="994",="56",="Yes"
="789","Murphy, Ryan",="100",="118488581",="100 FR LCM",="21",="49.60",="49.60",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/5/2017",="California Aquatics",="PC",="",="949",="56",="Yes"
="789","Ress, Justin",="100",="153422684",="100 FR LCM",="23",="49.60",="49.60",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Wolfpack Elite",="NC",="",="949",="56",="Yes"
="789","Sakata, Reo",="100",="106961562",="100 FR LCM",="20",="49.60",="49.60",="2020 Olympic Trials Wave I",="Japan Swim 2016",="4/7/2016",="Unattached",="CA",="Yes",="949",="56",="Yes"
="799","Chadwick, Michael",="100",="154098304",="100 FR LCM",="25",="49.61",="49.61",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="North Carolina Aquatic Club",="NC",="",="949",="56",="Yes"
="799","Chadwick, Michael",="100",="109136886",="100 FR LCM",="21",="49.61",="49.61",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="U. of Missouri",="MV",="",="949",="56",="Yes"
="799","Chierighini, Marcelo",="100",="131904485",="100 FR LCM",="27",="49.61",="49.61",="2021 Summer Nationals (LCM)",="Open de France 2018",="7/7/2018",="Unattached",="SE",="Yes",="949",="56",="Yes"
="799","Decoursey, Kyle",="100",="148831551",="100 FR LCM",="22",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Tennessee Aquatics",="SE",="",="949",="56",="Yes"
="799","Feigen, Jimmy",="100",="103561130",="100 FR LCM",="26",="49.61",="49.61",="2020 Olympic Trials Wave I",="2016 Pro Series - Austin",="1/15/2016",="New York Athletic Club",="MR",="",="949",="56",="Yes"
="799","Friese, Eric",="100",="154098333",="100 FR LCM",="22",="49.61",="49.61",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Unattached",="FL",="Yes",="949",="56",="Yes"
="799","Hoffer, Ryan",="100",="143705696",="100 FR LCM",="21",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="California Aquatics",="PC",="",="949",="56",="Yes"
="799","Holoda, Peter",="100",="152216347",="100 FR LCM",="23",="49.61",="49.61",="2020 Olympic Trials Wave II",="Budapest Championship OPEN",="6/28/2019",="Unattached",="AZ",="Yes",="949",="56",="Yes"
="799","House, Grant",="100",="150580133",="100 FR LCM",="21",="49.61",="49.61",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Sun Devil Swimming",="AZ",="",="949",="56",="Yes"
="799","Koga, Junya",="100",="106961111",="100 FR LCM",="28",="49.61",="49.61",="2020 Olympic Trials Wave I",="Japan Swim 2016",="4/7/2016",="Unattached",="MI",="Yes",="949",="56",="Yes"
="799","Korstanje, Nyls",="100",="140342156",="100 FR LCM",="20",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 Swim Cup",="4/4/2019",="NC State University",="NC",="Yes",="949",="56",="Yes"
="799","Korstanje, Nyls",="100",="152132369",="100 FR LCM",="20",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 Swim Cup Den Haag",="4/6/2019",="Unattached",="NC",="Yes",="949",="56",="Yes"
="799","Krueger, Daniel",="100",="110594390",="100 FR LCM",="17",="49.61",="49.61",="2021 Summer Nationals (LCM)",="2016 Jr Pan Pacific Champs",="8/25/2016",="McFarland Spartan Sharks",="WI",="",="959",="56",="Yes"
="799","Krueger, Daniel",="100",="143739008",="100 FR LCM",="20",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 Time Trials - National Ch",="8/3/2019",="Longhorn Aquatics",="ST",="",="949",="56",="Yes"
="799","Maurer, Luke",="100",="154098380",="100 FR LCM",="19",="49.61",="49.61",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Unattached",="PC",="",="949",="56",="Yes"
="799","To, Kenneth",="100",="139597487",="100 FR LCM",="26",="49.61",="49.61",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Gator Swim Club",="FL",="Yes",="949",="56",="Yes"
="815","Acevedo, Javi",="100",="132870665",="100 FR LCM",="20",="49.62",="49.62",="2021 Summer Nationals (LCM)",="2018 Canadian Swimming Trials",="7/19/2018",="Unattached",="GA",="Yes",="948",="56",="Yes"
="815","Borges, Gus",="100",="140646355",="100 FR LCM",="19",="49.62",="49.62",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="MI",="Yes",="948",="56",="Yes"
="815","Carter, Dylan",="100",="119171483",="100 FR LCM",="21",="49.62",="49.62",="2021 Summer Nationals (LCM)",="2017 CA SPEEDO GRAND CHALLENGE",="5/28/2017",="Unattached",="CA",="Yes",="948",="56",="Yes"
="815","Chadwick, Michael",="100",="154113142",="100 FR LCM",="25",="49.62",="49.62",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="North Carolina Aquatic Club",="NC",="",="948",="56",="Yes"
="815","De Lucca, Joao",="100",="108068755",="100 FR LCM",="26",="49.62",="49.62",="2020 Olympic Trials Wave I",="2016 Pro Series - Indianapolis",="6/5/2016",="Cardinal Aquatics",="KY",="Yes",="948",="56",="Yes"
="815","Dwyer, Conor",="100",="106026057",="100 FR LCM",="27",="49.62",="49.62",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/5/2016",="Trojan Swim Club",="CA",="",="948",="56",="Yes"
="815","Held, Ryan",="100",="108542372",="100 FR LCM",="20",="49.62",="49.62",="2020 Olympic Trials Wave I",="2016 NC GCY Sprint and Distanc",="6/11/2016",="NC State University",="NC",="",="948",="56",="Yes"
="815","Hornikel, Bj",="100",="110499325",="100 FR LCM",="24",="49.62",="49.62",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/9/2016",="Unattached",="SE",="Yes",="948",="56",="Yes"
="815","Murphy, Ryan",="100",="128290306",="100 FR LCM",="22",="49.62",="49.62",="2021 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/1/2018",="California Aquatics",="PC",="",="948",="56",="Yes"
="815","Theall, Mark",="100",="143705859",="100 FR LCM",="20",="49.62",="49.62",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Aggie Swim Club",="GU",="",="948",="56",="Yes"
="825","Auchinachie, Cameron",="100",="141432439",="100 FR LCM",="20",="49.63",="49.63",="2020 Olympic Trials Wave II",="2019 Mel Zajac Jr. ",="5/26/2019",="Unattached",="CO",="",="948",="56",="Yes"
="825","Boffa, Jonathon",="100",="107227728",="100 FR LCM",="23",="49.63",="49.63",="2020 Olympic Trials Wave I",="National Spring Championships",="4/19/2016",="Unattached",="NC",="Yes",="948",="56",="Yes"
="825","Chierighini, Marcelo",="100",="101265955",="100 FR LCM",="24",="49.63",="49.63",="2020 Olympic Trials Wave I",="2015 Pro Series - Minneapolis ",="11/14/2015",="Unattached",="SE",="Yes",="948",="56",="Yes"
="825","De Lucca, Joao",="100",="148831538",="100 FR LCM",="29",="49.63",="49.63",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Cardinal Aquatics",="KY",="Yes",="948",="56",="Yes"
="825","Krueger, Daniel",="100",="143098259",="100 FR LCM",="20",="49.63",="49.63",="2020 Olympic Trials Wave II",="2019 Sectionals - Austin",="7/11/2019",="University of Texas",="ST",="",="948",="56",="Yes"
="825","Morozov, Vladimir",="100",="145500572",="100 FR LCM",="27",="49.63",="49.63",="2020 Olympic Trials Wave II",="2019 World Cup - Doha",="11/8/2019",="Trojan Swim Club",="CA",="Yes",="948",="56",="Yes"
="825","Phelps, Michael",="100",="106026861",="100 FR LCM",="30",="49.63",="49.63",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/5/2016",="North Baltimore Aquatic Club",="MD",="",="948",="56",="Yes"
="825","Quintero, Cristian",="100",="152109268",="100 FR LCM",="28",="49.63",="49.63",="2020 Olympic Trials Wave II",="2020 TICC",="12/6/2020",="Unattached",="CA",="Yes",="948",="56",="Yes"
="825","Rooney, Maxime",="100",="100896082",="100 FR LCM",="17",="49.63",="49.63",="2020 Olympic Trials Wave I",="2015 World Cup - Doha",="11/2/2015",="Unattached",="PC",="",="958",="56",="Yes"
="834","Burras, Lewis",="100",="143705595",="100 FR LCM",="19",="49.64",="49.64",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Gamecock Aquatics",="SC",="Yes",="948",="56",="Yes"
="834","Carter, Dylan",="100",="141912086",="100 FR LCM",="23",="49.64",="49.64",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Unattached",="CA",="Yes",="948",="56",="Yes"
="834","Held, Ryan",="100",="131657749",="100 FR LCM",="23",="49.64",="49.64",="2021 Summer Nationals (LCM)",="2018 Pro Series - Columbus ",="7/6/2018",="Wolfpack Elite",="NC",="",="948",="56",="Yes"
="834","Jackson, Tate",="100",="129501637",="100 FR LCM",="21",="49.64",="49.64",="2021 Summer Nationals (LCM)",="2018 ST TXLA 11&Over Long Course Kick Off",="4/22/2018",="Unattached",="ST",="",="948",="56",="Yes"
="834","Lochte, Ryan",="100",="101255499",="100 FR LCM",="31",="49.64",="49.64",="2020 Olympic Trials Wave I",="2015 Pro Series - Minneapolis ",="11/14/2015",="SwimMAC Carolina",="NC",="",="948",="56",="Yes"
="834","Quah, Zheng",="100",="133067110",="100 FR LCM",="21",="49.64r",="49.64",="2021 Summer Nationals (LCM)",="18th Asian Games",="8/22/2018",="California Aquatics",="PC",="Yes",="948",="56",="Yes"
