="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="218","Schmitt, Allison",="100",="154560760",="100 FR LCM",="30",="54.84",="54.84",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Sun Devil Swimming",="AZ",="",="965",="56",="Yes"
="218","Tang, Amy",="100",="143707268",="100 FR LCM",="16",="54.84",="54.84",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Unattached",="PN",="",="968",="56",="Yes"
="223","Antoniou, Kalia",="100",="154098291",="100 FR LCM",="21",="54.85",="54.85",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="University Of Alabama Swim Club",="SE",="Yes",="965",="56",="Yes"
="223","Brown, Erika",="100",="154561444",="100 FR LCM",="22",="54.85",="54.85",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Tennessee Aquatics",="SE",="",="965",="56",="Yes"
="223","Murez, Andi",="100",="150580234",="100 FR LCM",="28",="54.85",="54.85",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Elite",="NC",="Yes",="965",="56",="Yes"
="223","Smoliga, Olivia",="100",="154583498",="100 FR LCM",="26",="54.85",="54.85",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="Athens Bulldog Swim Club",="GA",="",="965",="56",="Yes"
="227","Brown, Erika",="100",="154560569",="100 FR LCM",="22",="54.87",="54.87",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Tennessee Aquatics",="SE",="",="964",="56",="Yes"
="227","Mack, Linnea",="100",="143707192",="100 FR LCM",="23",="54.87",="54.87",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Osprey Aquatics",="PC",="",="964",="56",="Yes"
="227","Schmitt, Allison",="100",="148232539",="100 FR LCM",="29",="54.87",="54.87",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Sun Devil Swimming",="AZ",="",="964",="56",="Yes"
="230","Wasick, Katarzyna",="100",="150580320",="100 FR LCM",="27",="54.89",="54.89",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Rebel Aquatics",="CA",="Yes",="963",="56",="Yes"
="231","McLaughlin, Katie",="100",="141792217",="100 FR LCM",="21",="54.90",="54.90",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/7/2019",="California Aquatics",="PC",="",="962",="56",="Yes"
="231","Walsh, Gretchen",="100",="153523250",="100 FR LCM",="18",="54.90",="54.90",="2020 Olympic Trials Wave II",="2021 GA Dynamo Long Course Elite Meet",="3/7/2021",="Nashville Aquatic Club",="SE",="",="962",="56",="Yes"
="233","Deloof, Catie",="100",="141911388",="100 FR LCM",="22",="54.91",="54.91",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Unattached",="NC",="",="962",="56",="Yes"
="233","Gastaldello, Beryl",="100",="146291365",="100 FR LCM",="24",="54.91",="54.91",="2020 Olympic Trials Wave II",="Art Adamson Invitational",="11/23/2019",="Aggie Swim Club",="GU",="Yes",="962",="56",="Yes"
="233","Hinds, Natalie",="100",="150580128",="100 FR LCM",="26",="54.91",="54.91",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Athens Bulldog Swim Club",="GA",="",="962",="56",="Yes"
="233","Schmitt, Allison",="100",="143705825",="100 FR LCM",="29",="54.91",="54.91",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Sun Devil Swimming",="AZ",="",="962",="56",="Yes"
="233","Walsh, Gretchen",="100",="154937178",="100 FR LCM",="18",="54.91",="54.91",="2020 Olympic Trials Wave II",="2021 SE NAC Last Chance Trials Qualifying",="5/29/2021",="Nashville Aquatic Club",="SE",="",="962",="56",="Yes"
="233","Weitzeil, Abbey",="100",="141792844",="100 FR LCM",="22",="54.91",="54.91",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/7/2019",="California Aquatics",="PC",="",="962",="56",="Yes"
="239","Apostalon, Anika",="100",="154581296",="100 FR LCM",="26",="54.93",="54.93",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="USC Aquatics",="CA",="Yes",="961",="56",="Yes"
="239","Curzan, Claire",="100",="151503256",="100 FR LCM",="16",="54.93",="54.93",="2020 Olympic Trials Wave II",="2020 Toyota Greensboro",="11/14/2020",="TAC Titans",="NC",="",="964",="56",="Yes"
="239","Kendall, Amanda",="100",="143707171",="100 FR LCM",="28",="54.93",="54.93",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Mission Viejo Nadadores",="CA",="",="961",="56",="Yes"
="239","Osman, Farida",="100",="149089879",="100 FR LCM",="24",="54.93",="54.93",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Pinnacle Racing",="VA",="Yes",="961",="56",="Yes"
="243","Gastaldello, Beryl",="100",="150580089",="100 FR LCM",="25",="54.94",="54.94",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Unattached",="GU",="Yes",="960",="56",="Yes"
="243","Hinds, Natalie",="100",="148230484",="100 FR LCM",="26",="54.94",="54.94",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Athens Bulldog Swim Club",="GA",="",="960",="56",="Yes"
="245","Deloof, Catie",="100",="149140689",="100 FR LCM",="22",="54.95",="54.95",="2020 Olympic Trials Wave II",="2020 UCSD vs Cal Men (LCM)",="2/8/2020",="Team Elite",="NC",="",="960",="56",="Yes"
="246","McLaughlin, Katie",="100",="150580215",="100 FR LCM",="22",="54.96",="54.96",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="California Aquatics",="PC",="",="959",="56",="Yes"
="247","Ivey, Isabel",="100",="143705706",="100 FR LCM",="18",="54.97",="54.97",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="California Aquatics",="PC",="",="959",="56",="Yes"
="248","Ledecky, Katie",="100",="153415027",="100 FR LCM",="23",="54.98",="54.98",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Nation's Capital Swim Club",="PV",="",="958",="56",="Yes"
="248","Schmitt, Allison",="100",="148833848",="100 FR LCM",="29",="54.98",="54.98",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Sun Devil Swimming",="AZ",="",="958",="56",="Yes"
="248","Tetzloff, Aly",="100",="143705858",="100 FR LCM",="22",="54.98",="54.98",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="War Eagle Swimming",="SE",="",="958",="56",="Yes"
="251","Walsh, Gretchen",="100",="143947049",="100 FR LCM",="16",="54.99",="54.99",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/21/2019",="Nashville Aquatic Club",="SE",="",="961",="56",="Yes"
="252","Cheng, Camille",="100",="146593042",="100 FR LCM",="26",="55.00",="55.00",="2020 Olympic Trials Wave II",="2019 U.S. Open TT",="12/5/2019",="Unattached",="VA",="Yes",="957",="56",="Yes"
="253","Osman, Farida",="100",="150580249",="100 FR LCM",="25",="55.01",="55.01",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Pinnacle Racing",="VA",="Yes",="957",="56",="Yes"
="254","Deloof, Catie",="100",="148234563",="100 FR LCM",="22",="55.02",="55.02",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/7/2019",="Team Elite",="NC",="",="956",="56",="Yes"
="254","Gastaldello, Beryl",="100",="154561485",="100 FR LCM",="26",="55.02",="55.02",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Aggie Swim Club",="GU",="Yes",="956",="56",="Yes"
="254","Hinds, Natalie",="100",="150558389",="100 FR LCM",="26",="55.02",="55.02",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Athens Bulldog Swim Club",="GA",="",="956",="56",="Yes"
="257","Kendall, Amanda",="100",="142419887",="100 FR LCM",="28",="55.03",="55.03",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/23/2019",="Unattached",="CA",="",="956",="56",="Yes"
="257","Mack, Linnea",="100",="148231306",="100 FR LCM",="24",="55.03",="55.03",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Osprey Aquatics",="PC",="",="956",="56",="Yes"
="257","Mack, Linnea",="100",="153415046",="100 FR LCM",="25",="55.03",="55.03",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Team Elite",="NC",="",="956",="56",="Yes"
="257","Smoliga, Olivia",="100",="153422699",="100 FR LCM",="26",="55.03",="55.03",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Athens Bulldog Swim Club",="GA",="",="956",="56",="Yes"
="261","DeLoof, Gabby",="100",="143707108",="100 FR LCM",="23",="55.04",="55.04",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Club Wolverine",="MI",="",="956",="56",="Yes"
="261","Nelson, Beata",="100",="154560720",="100 FR LCM",="22",="55.04",="55.04",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Wisconsin Aquatics",="WI",="",="956",="56",="Yes"
="261","Schmitt, Allison",="100",="149090942",="100 FR LCM",="29",="55.04r",="55.04",="2020 Olympic Trials Wave II",="2019 World Champs",="7/21/2019",="Sun Devil Swimming",="AZ",="",="956",="56",="Yes"
="261","Smoliga, Olivia",="100",="141229366",="100 FR LCM",="24",="55.04",="55.04",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/19/2019",="Athens Bulldog Swim Club",="GA",="",="956",="56",="Yes"
="265","Burchill, Veronica",="100",="143504023",="100 FR LCM",="21",="55.05",="55.05",="2020 Olympic Trials Wave II",="2019 WUGS",="7/6/2019",="Athens Bulldog Swim Club",="GA",="",="955",="56",="Yes"
="265","Deloof, Catie",="100",="141413263",="100 FR LCM",="22",="55.05",="55.05",="2020 Olympic Trials Wave II",="2019 CA Speedo Grand Challenge",="5/26/2019",="Unattached",="NC",="",="955",="56",="Yes"
="265","Hansson, Louise",="100",="141912140",="100 FR LCM",="22",="55.05",="55.05",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="Trojan Swim Club",="CA",="Yes",="955",="56",="Yes"
="265","Smoliga, Olivia",="100",="139602832",="100 FR LCM",="24",="55.05",="55.05",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Athens Bulldog Swim Club",="GA",="",="955",="56",="Yes"
="269","Cheng, Camille",="100",="150558324",="100 FR LCM",="26",="55.07",="55.07",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Pinnacle Racing",="VA",="Yes",="954",="56",="Yes"
="270","Antoniou, Kalia",="100",="154113131",="100 FR LCM",="21",="55.08",="55.08",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="University Of Alabama Swim Club",="SE",="Yes",="954",="56",="Yes"
="270","Novelline, Carly",="100",="153760911",="100 FR LCM",="17",="55.08",="55.08",="2020 Olympic Trials Wave II",="2021 ILOP Illinois Swimming Winter Open",="3/18/2021",="NASA Wildcat Aquatics",="IL",="",="954",="56",="Yes"
="272","Mack, Linnea",="100",="150580194",="100 FR LCM",="24",="55.09",="55.09",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Osprey Aquatics",="PC",="",="953",="56",="Yes"
="272","MacNeil, Maggie",="100",="142066551",="100 FR LCM",="19",="55.09",="55.09",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/13/2019",="Club Wolverine",="MI",="Yes",="953",="56",="Yes"
="272","Schmitt, Allison",="100",="152912767",="100 FR LCM",="30",="55.09",="55.09",="2020 Olympic Trials Wave II",="2021 AZ SAC Winter Invite",="1/31/2021",="Sun Devil Swimming",="AZ",="",="953",="56",="Yes"
="272","Smoliga, Olivia",="100",="139597461",="100 FR LCM",="24",="55.09",="55.09",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Athens Bulldog Swim Club",="GA",="",="953",="56",="Yes"
="272","Walsh, Gretchen",="100",="154583746",="100 FR LCM",="18",="55.09",="55.09",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="Nashville Aquatic Club",="SE",="",="953",="56",="Yes"
="277","Deloof, Catie",="100",="143732285",="100 FR LCM",="22",="55.10r",="55.10",="2020 Olympic Trials Wave II",="2019 WUGS",="7/4/2019",="Unattached",="NC",="",="953",="56",="Yes"
="278","Openysheva, Arina",="100",="152138494",="100 FR LCM",="20",="55.11",="55.11",="2020 Olympic Trials Wave II",="2019 Russian National Champs",="4/9/2019",="Unattached",="KY",="Yes",="952",="56",="Yes"
="279","Cheng, Camille",="100",="148234423",="100 FR LCM",="26",="55.12",="55.12",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/7/2019",="Unattached",="VA",="Yes",="952",="56",="Yes"
="279","Dupre, Cora",="100",="154581959",="100 FR LCM",="20",="55.12",="55.12",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="University Of Alabama Swim Club",="SE",="",="952",="56",="Yes"
="281","Hamilton, Rebekah",="100",="150775006",="100 FR LCM",="17",="55.13",="55.13",="2020 Olympic Trials Wave II",="2020 SE Last Minute Meet",="3/14/2020",="Huntsville Swim Association",="SE",="",="951",="56",="Yes"
="281","Hinds, Natalie",="100",="152294894",="100 FR LCM",="25",="55.13",="55.13",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco 2",="6/9/2019",="Unattached",="GA",="",="951",="56",="Yes"
="281","Meynen, Julie",="100",="154582887",="100 FR LCM",="23",="55.13",="55.13",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="War Eagle Swimming",="SE",="Yes",="951",="56",="Yes"
="281","Stepanek, Chloe",="100",="154560778",="100 FR LCM",="19",="55.13",="55.13",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Texas A & M University",="GU",="",="951",="56",="Yes"
="281","Wasick, Katarzyna",="100",="150558509",="100 FR LCM",="27",="55.13",="55.13",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Rebel Aquatics",="CA",="Yes",="951",="56",="Yes"
="281","Weitzeil, Abbey",="100",="152458734",="100 FR LCM",="24",="55.13",="55.13",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/17/2021",="California Aquatics",="PC",="",="951",="56",="Yes"
="287","Geer, Margo",="100",="141063581",="100 FR LCM",="27",="55.14",="55.14",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Mission Viejo Nadadores",="CA",="",="951",="56",="Yes"
="287","Hinds, Natalie",="100",="136913653",="100 FR LCM",="25",="55.14",="55.14",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/12/2019",="Athens Bulldog Swim Club",="GA",="",="951",="56",="Yes"
="287","Parker, Maxine",="100",="154583063",="100 FR LCM",="18",="55.14",="55.14",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="Athens Bulldog Swim Club",="GA",="",="951",="56",="Yes"
="287","Tang, Amy",="100",="146754884",="100 FR LCM",="16",="55.14",="55.14",="2020 Olympic Trials Wave II",="2019 PN 71st Annual Husky Invitational",="12/8/2019",="Unattached",="PN",="",="954",="56",="Yes"
="291","Cheng, Camille",="100",="150580014",="100 FR LCM",="26",="55.15",="55.15",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Pinnacle Racing",="VA",="Yes",="950",="56",="Yes"
="291","Ivey, Isabel",="100",="154098353",="100 FR LCM",="20",="55.15",="55.15",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="Unattached",="PC",="",="950",="56",="Yes"
="291","Kendall, Amanda",="100",="143705713",="100 FR LCM",="28",="55.15",="55.15",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Mission Viejo Nadadores",="CA",="",="950",="56",="Yes"
="291","Tang, Amy",="100",="141991346",="100 FR LCM",="16",="55.15",="55.15",="2020 Olympic Trials Wave II",="2019 PN SRST Pacific Coast",="6/16/2019",="Unattached",="PN",="",="953",="56",="Yes"
="295","Ackman, Aly",="100",="140875566",="100 FR LCM",="26",="55.16",="55.16",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/4/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="950",="56",="Yes"
="295","Openysheva, Arina",="100",="151275386",="100 FR LCM",="21",="55.16",="55.16",="2020 Olympic Trials Wave II",="2020 RUS National Champs",="10/25/2020",="University of Louisville",="KY",="Yes",="950",="56",="Yes"
="295","Openysheva, Arina",="100",="152098976",="100 FR LCM",="21",="55.16",="55.16",="2020 Olympic Trials Wave II",="2020 RUS National Champs",="10/26/2020",="Unattached",="KY",="Yes",="950",="56",="Yes"
="298","Hinds, Natalie",="100",="140435156",="100 FR LCM",="25",="55.17",="55.17",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Athens Bulldog Swim Club",="GA",="",="949",="56",="Yes"
="298","Ivey, Isabel",="100",="146642568",="100 FR LCM",="19",="55.17",="55.17",="2020 Olympic Trials Wave II",="2019 Minnesota Aquatics LC ",="12/8/2019",="California Aquatics",="PC",="",="949",="56",="Yes"
="298","Ledecky, Katie",="100",="141078346",="100 FR LCM",="22",="55.17",="55.17",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Nation's Capital Swim Club",="PV",="",="949",="56",="Yes"
="298","Murez, Andi",="100",="153422675",="100 FR LCM",="29",="55.17",="55.17",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Team Elite",="NC",="Yes",="949",="56",="Yes"
="302","Margalis, Melanie",="100",="142420063",="100 FR LCM",="27",="55.18",="55.18",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/23/2019",="Saint Petersburg Aquatics",="FL",="",="949",="56",="Yes"
="302","Murez, Andi",="100",="151190613",="100 FR LCM",="28",="55.18",="55.18",="2020 Olympic Trials Wave II",="2020 AZ NEP Kingman Invitational",="9/26/2020",="Team Elite",="NC",="Yes",="949",="56",="Yes"
="302","Schmitt, Allison",="100",="141063806",="100 FR LCM",="28",="55.18",="55.18",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Sun Devil Swimming",="AZ",="",="949",="56",="Yes"
="302","Walsh, Gretchen",="100",="148834429",="100 FR LCM",="16",="55.18",="55.18",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Nashville Aquatic Club",="SE",="",="952",="56",="Yes"
="306","Burchill, Veronica",="100",="143504022",="100 FR LCM",="21",="55.19",="55.19",="2020 Olympic Trials Wave II",="2019 WUGS",="7/5/2019",="Athens Bulldog Swim Club",="GA",="",="948",="56",="Yes"
="306","DeLoof, Gabby",="100",="143705627",="100 FR LCM",="23",="55.19",="55.19",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Club Wolverine",="MI",="",="948",="56",="Yes"
="306","Geer, Margo",="100",="140434988",="100 FR LCM",="27",="55.19",="55.19",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Mission Viejo Nadadores",="CA",="",="948",="56",="Yes"
="309","Gastaldello, Beryl",="100",="150558365",="100 FR LCM",="25",="55.20",="55.20",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Unattached",="GU",="Yes",="948",="56",="Yes"
="310","Comerford, Mallory",="100",="151502946",="100 FR LCM",="23",="55.21",="55.21",="2020 Olympic Trials Wave II",="2020 Toyota Indy",="11/14/2020",="Cardinal Aquatics",="KY",="",="947",="56",="Yes"
="310","Diener, Anelise",="100",="148831622",="100 FR LCM",="22",="55.21",="55.21",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Longhorn Aquatics",="ST",="",="947",="56",="Yes"
="310","Hindley, Bella",="100",="150580127",="100 FR LCM",="23",="55.21",="55.21",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Tennessee Aquatics",="SE",="Yes",="947",="56",="Yes"
="310","Hinds, Natalie",="100",="139597324",="100 FR LCM",="25",="55.21",="55.21",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Athens Bulldog Swim Club",="GA",="",="947",="56",="Yes"
="310","McLaughlin, Katie",="100",="153415073",="100 FR LCM",="23",="55.21",="55.21",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="California Aquatics",="PC",="",="947",="56",="Yes"
="310","Smoliga, Olivia",="100",="153415164",="100 FR LCM",="26",="55.21",="55.21",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Athens Bulldog Swim Club",="GA",="",="947",="56",="Yes"
="316","Gastaldello, Beryl",="100",="153422635",="100 FR LCM",="26",="55.22",="55.22",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Aggie Swim Club",="GU",="Yes",="947",="56",="Yes"
="317","Ivey, Isabel",="100",="154760336",="100 FR LCM",="20",="55.23",="55.23",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/20/2021",="California Aquatics",="PC",="",="946",="56",="Yes"
="317","Margalis, Melanie",="100",="150580198",="100 FR LCM",="28",="55.23",="55.23",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Saint Petersburg Aquatics",="FL",="",="946",="56",="Yes"
="317","Parker, Maxine",="100",="143707231",="100 FR LCM",="17",="55.23",="55.23",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="Chelsea Piers Aquatic Club",="CT",="",="946",="56",="Yes"
="317","Smith, Regan",="100",="153415158",="100 FR LCM",="19",="55.23",="55.23",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Riptide",="MN",="",="946",="56",="Yes"
="317","Ustinova, Dasha",="100",="152139341",="100 FR LCM",="20",="55.23",="55.23",="2020 Olympic Trials Wave II",="2019 Russian National Champs",="4/9/2019",="Unattached",="NC",="Yes",="946",="56",="Yes"
="322","Douglass, Kate",="100",="151503006",="100 FR LCM",="18",="55.24",="55.24",="2020 Olympic Trials Wave II",="2020 Toyota Richmond",="11/14/2020",="University Of Virginia",="VA",="",="946",="56",="Yes"
="322","Murez, Andi",="100",="150558454",="100 FR LCM",="28",="55.24",="55.24",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Team Elite",="NC",="Yes",="946",="56",="Yes"
="322","Ustinova, Dasha",="100",="152139340",="100 FR LCM",="20",="55.24",="55.24",="2020 Olympic Trials Wave II",="2019 Russian National Champs",="4/8/2019",="Unattached",="NC",="Yes",="946",="56",="Yes"
="325","Mack, Linnea",="100",="142779738",="100 FR LCM",="23",="55.25",="55.25",="2020 Olympic Trials Wave II",="2019 CC Arena Grand Challenge",="7/8/2019",="Osprey Aquatics",="PC",="",="945",="56",="Yes"
="325","Spink, Camille",="100",="155000154",="100 FR LCM",="16",="55.25",="55.25",="2020 Olympic Trials Wave II",="2020 U.S. Olympic Team Trials",="6/4/2021",="Nation's Capital Swim Club",="PV",="",="949",="56",="Yes"
="327","Hinds, Natalie",="100",="139602717",="100 FR LCM",="25",="55.26",="55.26",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Athens Bulldog Swim Club",="GA",="",="945",="56",="Yes"
="327","Ivey, Isabel",="100",="154760335",="100 FR LCM",="20",="55.26",="55.26",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/20/2021",="California Aquatics",="PC",="",="945",="56",="Yes"
="327","Pash, Kelly",="100",="154760504",="100 FR LCM",="20",="55.26",="55.26",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/20/2021",="Carmel Swim Club",="IN",="",="945",="56",="Yes"
="327","Smith, Regan",="100",="153422697",="100 FR LCM",="19",="55.26",="55.26",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Riptide",="MN",="",="945",="56",="Yes"
="331","Ackman, Aly",="100",="140875565",="100 FR LCM",="26",="55.27",="55.27",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/4/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="944",="56",="Yes"
="331","Curzan, Claire",="100",="154106431",="100 FR LCM",="16",="55.27",="55.27",="2020 Olympic Trials Wave II",="2021 NC  TAC TITANS LC Premier",="4/9/2021",="TAC Titans",="NC",="",="948",="56",="Yes"
="331","Geer, Margo",="100",="139597297",="100 FR LCM",="26",="55.27",="55.27",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/7/2019",="Mission Viejo Nadadores",="CA",="",="944",="56",="Yes"
="334","Brown, Erika",="100",="141227429",="100 FR LCM",="20",="55.28",="55.28",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/19/2019",="Tennessee Aquatics",="SE",="",="944",="56",="Yes"
="334","Brown, Erika",="100",="142873584",="100 FR LCM",="20",="55.28",="55.28",="2020 Olympic Trials Wave II",="2019 SE Volunteer Invitational",="7/12/2019",="Tennessee Aquatics",="SE",="",="944",="56",="Yes"
="334","Hinds, Natalie",="100",="148832311",="100 FR LCM",="26",="55.28",="55.28",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Athens Bulldog Swim Club",="GA",="",="944",="56",="Yes"
="334","Mack, Linnea",="100",="150558426",="100 FR LCM",="24",="55.28",="55.28",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Osprey Aquatics",="PC",="",="944",="56",="Yes"
="334","Weitzeil, Abbey",="100",="152448343",="100 FR LCM",="24",="55.28",="55.28",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/17/2021",="California Aquatics",="PC",="",="944",="56",="Yes"
="339","Apostalon, Anika",="100",="141147340",="100 FR LCM",="24",="55.29",="55.29",="2020 Olympic Trials Wave II",="2019 TYR PSS 4 Time Trials",="5/18/2019",="Trojan Swim Club",="CA",="Yes",="943",="56",="Yes"
="339","Gastaldello, Beryl",="100",="153414937",="100 FR LCM",="26",="55.29",="55.29",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/4/2021",="Aggie Swim Club",="GU",="Yes",="943",="56",="Yes"
="339","Meynen, Julie",="100",="154582886",="100 FR LCM",="23",="55.29",="55.29",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/16/2021",="War Eagle Swimming",="SE",="Yes",="943",="56",="Yes"
="342","Apostalon, Anika",="100",="148837852",="100 FR LCM",="24",="55.31",="55.31",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Trojan Swim Club",="CA",="Yes",="943",="56",="Yes"
