="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="13","Comerford, Mallory",="100",="132972560",="100 FR LCM",="20",="52.94",="52.94",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/10/2018",="Unattached",="KY",="",="1059",="56",="Yes"
="14","Ruck, Taylor",="100",="125282346",="100 FR LCM",="17",="52.96",="52.96",="2021 Summer Nationals (LCM)",="Swim England Winter Champs 2017",="12/16/2017",="Unattached",="AZ",="Yes",="1058",="56",="Yes"
="15","Comerford, Mallory",="100",="149090941",="100 FR LCM",="21",="52.98r",="52.98",="2020 Olympic Trials Wave II",="2019 World Champs",="7/21/2019",="Cardinal Aquatics",="KY",="",="1057",="56",="Yes"
="16","Ruck, Taylor",="100",="149090145",="100 FR LCM",="19",="53.03",="53.03",="2020 Olympic Trials Wave II",="2019 World Champs",="7/26/2019",="Alto Swim Club",="PC",="Yes",="1054",="56",="Yes"
="17","Ruck, Taylor",="100",="149090147",="100 FR LCM",="19",="53.04",="53.04",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="Yes",="1054",="56",="Yes"
="18","Manuel, Simone",="100",="120206011",="100 FR LCM",="20",="53.05",="53.05",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Stanford Swimming",="PC",="",="1053",="56",="Yes"
="19","Comerford, Mallory",="100",="132598179",="100 FR LCM",="20",="53.09",="53.09",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="University of Louisville",="KY",="",="1051",="56",="Yes"
="20","Comerford, Mallory",="100",="149088555",="100 FR LCM",="21",="53.10",="53.10",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Cardinal Aquatics",="KY",="",="1051",="56",="Yes"
="20","Manuel, Simone",="100",="149089557",="100 FR LCM",="22",="53.10",="53.10",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="",="1051",="56",="Yes"
="22","Manuel, Simone",="100",="110526863",="100 FR LCM",="20",="53.11",="53.11",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Stanford Swimming",="PC",="",="1050",="56",="Yes"
="23","Manuel, Simone",="100",="149097541",="100 FR LCM",="20",="53.17",="53.17",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/27/2017",="Unattached",="PC",="",="1047",="56",="Yes"
="24","Weitzeil, Abbey",="100",="143707293",="100 FR LCM",="22",="53.18",="53.18",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="California Aquatics",="PC",="",="1047",="56",="Yes"
="25","Hopkin, Anna",="100",="149089064",="100 FR LCM",="23",="53.21",="53.21",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="University Of Arkansas Swimming",="AR",="Yes",="1045",="56",="Yes"
="26","Comerford, Mallory",="100",="149088553",="100 FR LCM",="21",="53.22",="53.22",="2020 Olympic Trials Wave II",="2019 World Champs",="7/26/2019",="Cardinal Aquatics",="KY",="",="1045",="56",="Yes"
="27","Manuel, Simone",="100",="132972807",="100 FR LCM",="22",="53.23",="53.23",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/10/2018",="Unattached",="PC",="",="1044",="56",="Yes"
="28","Comerford, Mallory",="100",="120181037",="100 FR LCM",="19",="53.26",="53.26",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="University of Louisville",="KY",="",="1043",="56",="Yes"
="28","Ruck, Taylor",="100",="140337880",="100 FR LCM",="18",="53.26",="53.26",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/4/2019",="Alto Swim Club",="PC",="Yes",="1043",="56",="Yes"
="30","Manuel, Simone",="100",="132599312",="100 FR LCM",="21",="53.28",="53.28",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Stanford Swimming",="PC",="",="1042",="56",="Yes"
="30","Weitzeil, Abbey",="100",="109210717",="100 FR LCM",="19",="53.28",="53.28",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="Canyons Aquatic Club",="CA",="",="1042",="56",="Yes"
="32","Comerford, Mallory",="100",="132972559",="100 FR LCM",="20",="53.30",="53.30",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/10/2018",="Unattached",="KY",="",="1041",="56",="Yes"
="32","Haughey, Siobhan",="100",="150580115",="100 FR LCM",="22",="53.30",="53.30",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Club Wolverine",="MI",="Yes",="1041",="56",="Yes"
="32","Manuel, Simone",="100",="141792167",="100 FR LCM",="22",="53.30",="53.30",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/7/2019",="Alto Swim Club",="PC",="",="1041",="56",="Yes"
="32","Weitzeil, Abbey",="100",="110530625",="100 FR LCM",="19",="53.30",="53.30",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/11/2016",="Canyons Aquatic Club",="CA",="",="1041",="56",="Yes"
="36","Manuel, Simone",="100",="149089558",="100 FR LCM",="22",="53.31",="53.31",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="",="1040",="56",="Yes"
="36","Oleksiak, Penny",="100",="107122733",="100 FR LCM",="15",="53.31",="53.31",="2020 Olympic Trials Wave I",="2016 Canadian Olympic Swimming Trials",="4/5/2016",="Unattached",="FG",="Yes",="1056",="56",="Yes"
="38","Haughey, Siobhan",="100",="152294869",="100 FR LCM",="21",="53.32",="53.32",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco 2",="6/9/2019",="Unattached",="MI",="Yes",="1040",="56",="Yes"
="38","Haughey, Siobhan",="100",="141769580",="100 FR LCM",="21",="53.32",="53.32",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco",="6/8/2019",="Club Wolverine",="MI",="Yes",="1040",="56",="Yes"
="38","Manuel, Simone",="100",="110519508",="100 FR LCM",="20",="53.32",="53.32",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Stanford Swimming",="PC",="",="1040",="56",="Yes"
="41","Comerford, Mallory",="100",="140646365",="100 FR LCM",="21",="53.33",="53.33",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/18/2019",="Unattached",="KY",="",="1039",="56",="Yes"
="42","Manuel, Simone",="100",="151649815",="100 FR LCM",="24",="53.34",="53.34",="2020 Olympic Trials Wave II",="2020 Stanford Invite",="11/21/2020",="Unattached",="PC",="",="1039",="56",="Yes"
="43","Comerford, Mallory",="100",="132598178",="100 FR LCM",="20",="53.36",="53.36",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="University of Louisville",="KY",="",="1038",="56",="Yes"
="43","Manuel, Simone",="100",="110427558",="100 FR LCM",="20",="53.36r",="53.36",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="Stanford Swimming",="PC",="",="1038",="56",="Yes"
="45","Manuel, Simone",="100",="135496957",="100 FR LCM",="22",="53.38",="53.38",="2020 Olympic Trials Wave II",="2018 Winter Nationals",="12/1/2018",="Alto Swim Club",="PC",="",="1037",="56",="Yes"
="46","Gastaldello, Beryl",="100",="151863008",="100 FR LCM",="25",="53.40",="53.40",="2020 Olympic Trials Wave II",="2020 Championnats de France Elite ",="12/10/2020",="Unattached",="GU",="Yes",="1036",="56",="Yes"
="47","Oleksiak, Penny",="100",="107534247",="100 FR LCM",="15",="53.41",="53.41",="2020 Olympic Trials Wave I",="2016 Pro Series - Charlotte ",="5/15/2016",="Pine Crest Swimming",="FG",="Yes",="1051",="56",="Yes"
="48","Brown, Erika",="100",="148831118",="100 FR LCM",="21",="53.42",="53.42",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="University Of Tennessee",="SE",="",="1035",="56",="Yes"
="48","Comerford, Mallory",="100",="149096473",="100 FR LCM",="19",="53.42",="53.42",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/27/2017",="Unattached",="KY",="",="1035",="56",="Yes"
="48","Manuel, Simone",="100",="136913696",="100 FR LCM",="22",="53.42",="53.42",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/12/2019",="Alto Swim Club",="PC",="",="1035",="56",="Yes"
="51","Geer, Margo",="100",="132598624",="100 FR LCM",="26",="53.44",="53.44",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Mission Viejo Nadadores",="CA",="",="1034",="56",="Yes"
="51","Manuel, Simone",="100",="148231340",="100 FR LCM",="23",="53.44",="53.44",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Alto Swim Club",="PC",="",="1034",="56",="Yes"
="51","Manuel, Simone",="100",="148235301",="100 FR LCM",="23",="53.44",="53.44",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/7/2019",="Alto Swim Club",="PC",="",="1034",="56",="Yes"
="54","Haughey, Siobhan",="100",="149089003",="100 FR LCM",="21",="53.45",="53.45",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Club Wolverine",="MI",="Yes",="1033",="56",="Yes"
="55","Huske, Torri",="100",="154106673",="100 FR LCM",="18",="53.46",="53.46",="2020 Olympic Trials Wave II",="2021 NC  TAC TITANS LC Premier",="4/9/2021",="Arlington Aquatic Club",="PV",="",="1033",="56",="Yes"
="56","Weitzeil, Abbey",="100",="143705885",="100 FR LCM",="22",="53.47",="53.47",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="7/31/2019",="California Aquatics",="PC",="",="1032",="56",="Yes"
="57","Comerford, Mallory",="100",="133036980",="100 FR LCM",="20",="53.48r",="53.48",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="University of Louisville",="KY",="",="1032",="56",="Yes"
="58","Brown, Erika",="100",="148229227",="100 FR LCM",="21",="53.49",="53.49",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="University Of Tennessee",="SE",="",="1031",="56",="Yes"
="58","Manuel, Simone",="100",="148231339",="100 FR LCM",="23",="53.49",="53.49",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/19/2020",="Alto Swim Club",="PC",="",="1031",="56",="Yes"
="58","Oleksiak, Penny",="100",="109072572",="100 FR LCM",="16",="53.49",="53.49",="2020 Olympic Trials Wave I",="Meeting International de Canet-en-Roussillon",="6/9/2016",="Unattached",="FG",="Yes",="1034",="56",="Yes"
="61","Manuel, Simone",="100",="135486057",="100 FR LCM",="22",="53.50",="53.50",="2020 Olympic Trials Wave II",="2018 Winter Nationals",="12/1/2018",="Alto Swim Club",="PC",="",="1031",="56",="Yes"
="61","Manuel, Simone",="100",="120181161",="100 FR LCM",="20",="53.50",="53.50",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Stanford Swimming",="PC",="",="1031",="56",="Yes"
="61","Oleksiak, Penny",="100",="109023552",="100 FR LCM",="16",="53.50",="53.50",="2021 Summer Nationals (LCM)",="53rd Trofeo Sette Colli",="6/25/2016",="Unattached",="FG",="Yes",="1034",="56",="Yes"
="64","Manuel, Simone",="100",="109210684",="100 FR LCM",="19",="53.52",="53.52",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="Stanford Swimming",="PC",="",="1030",="56",="Yes"
="65","Oleksiak, Penny",="100",="110519608",="100 FR LCM",="16",="53.53",="53.53",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Unattached",="FG",="Yes",="1033",="56",="Yes"
="65","Weitzeil, Abbey",="100",="110526918",="100 FR LCM",="19",="53.53",="53.53",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Canyons Aquatic Club",="CA",="",="1029",="56",="Yes"
="67","Weitzeil, Abbey",="100",="110519583",="100 FR LCM",="19",="53.54",="53.54",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Canyons Aquatic Club",="CA",="",="1029",="56",="Yes"
="68","Curzan, Claire",="100",="154671123",="100 FR LCM",="16",="53.55",="53.55",="2020 Olympic Trials Wave II",="2021 NC TAC Spring Invitational",="5/16/2021",="TAC Titans",="NC",="",="1032",="56",="Yes"
="68","Manuel, Simone",="100",="141063708",="100 FR LCM",="22",="53.55",="53.55",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Alto Swim Club",="PC",="",="1028",="56",="Yes"
="68","Manuel, Simone",="100",="150580196",="100 FR LCM",="23",="53.55",="53.55",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Alto Swim Club",="PC",="",="1028",="56",="Yes"
="71","Weitzeil, Abbey",="100",="132600310",="100 FR LCM",="21",="53.56",="53.56",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="California Aquatics",="PC",="",="1028",="56",="Yes"
="72","Comerford, Mallory",="100",="149088554",="100 FR LCM",="21",="53.57",="53.57",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Cardinal Aquatics",="KY",="",="1027",="56",="Yes"
="72","Weitzeil, Abbey",="100",="109191426",="100 FR LCM",="19",="53.57",="53.57",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="Canyons Aquatic Club",="CA",="",="1027",="56",="Yes"
="74","Weitzeil, Abbey",="100",="109186525",="100 FR LCM",="19",="53.58",="53.58",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="Canyons Aquatic Club",="CA",="",="1027",="56",="Yes"
="75","Haughey, Siobhan",="100",="140461740",="100 FR LCM",="21",="53.59",="53.59",="2020 Olympic Trials Wave II",="2019 Hong Kong Invite",="4/13/2019",="Univ. Of Michigan Swim Team",="MI",="Yes",="1026",="56",="Yes"
="75","Neal, Lia",="100",="120206027",="100 FR LCM",="22",="53.59",="53.59",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Stanford Swimming",="PC",="",="1026",="56",="Yes"
="75","Vollmer, Dana",="100",="107519813",="100 FR LCM",="28",="53.59",="53.59",="2020 Olympic Trials Wave I",="2016 Pro Series - Charlotte ",="5/15/2016",="California Aquatics",="PC",="",="1026",="56",="Yes"
="78","Weir, Amanda",="100",="110418297",="100 FR LCM",="30",="53.60r",="53.60",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="SwimAtlanta",="GA",="",="1026",="56",="Yes"
="79","Ruck, Taylor",="100",="121836615",="100 FR LCM",="17",="53.63r",="53.63",="2021 Summer Nationals (LCM)",="2017 World JR Champs ",="8/27/2017",="Scottsdale Aquatic Club",="AZ",="Yes",="1024",="56",="Yes"
="80","Manuel, Simone",="100",="109191392",="100 FR LCM",="19",="53.64",="53.64",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="Stanford Swimming",="PC",="",="1024",="56",="Yes"
="81","Hopkin, Anna",="100",="149089065",="100 FR LCM",="23",="53.65",="53.65",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="University Of Arkansas Swimming",="AR",="Yes",="1023",="56",="Yes"
="81","Manuel, Simone",="100",="141078361",="100 FR LCM",="22",="53.65",="53.65",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/17/2019",="Alto Swim Club",="PC",="",="1023",="56",="Yes"
="83","Manuel, Simone",="100",="118212511",="100 FR LCM",="20",="53.66",="53.66",="2021 Summer Nationals (LCM)",="2017 Pro Series - Mesa",="4/13/2017",="Unattached",="PC",="",="1023",="56",="Yes"
="83","Weitzeil, Abbey",="100",="154427250",="100 FR LCM",="24",="53.66",="53.66",="2020 Olympic Trials Wave II",="2021 PC CAL Spring Classic",="4/24/2021",="California Aquatics",="PC",="",="1023",="56",="Yes"
="85","Oleksiak, Penny",="100",="109023553",="100 FR LCM",="16",="53.67",="53.67",="2021 Summer Nationals (LCM)",="53rd Trofeo Sette Colli",="6/25/2016",="Unattached",="FG",="Yes",="1026",="56",="Yes"
="86","Weitzeil, Abbey",="100",="154113226",="100 FR LCM",="24",="53.68",="53.68",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/10/2021",="California Aquatics",="PC",="",="1022",="56",="Yes"
="87","Ruck, Taylor",="100",="149090146",="100 FR LCM",="19",="53.69",="53.69",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="Yes",="1021",="56",="Yes"
="88","Manuel, Simone",="100",="148832928",="100 FR LCM",="23",="53.72",="53.72",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Alto Swim Club",="PC",="",="1020",="56",="Yes"
="88","Weir, Amanda",="100",="109191424",="100 FR LCM",="30",="53.72",="53.72",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="SwimAtlanta",="GA",="",="1020",="56",="Yes"
="90","Manuel, Simone",="100",="140435465",="100 FR LCM",="22",="53.74",="53.74",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/13/2019",="Alto Swim Club",="PC",="",="1019",="56",="Yes"
="90","Vollmer, Dana",="100",="109191421",="100 FR LCM",="28",="53.74",="53.74",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="California Aquatics",="PC",="",="1019",="56",="Yes"
="90","Walsh, Gretchen",="100",="143947048",="100 FR LCM",="16",="53.74",="53.74",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/22/2019",="Nashville Aquatic Club",="SE",="",="1022",="56",="Yes"
="93","Geer, Margo",="100",="132598623",="100 FR LCM",="26",="53.75",="53.75",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Mission Viejo Nadadores",="CA",="",="1018",="56",="Yes"
="93","Ledecky, Katie",="100",="103565031",="100 FR LCM",="18",="53.75",="53.75",="2020 Olympic Trials Wave I",="2016 Pro Series - Austin",="1/15/2016",="Nation's Capital Swim Club",="PV",="",="1018",="56",="Yes"
="93","Manuel, Simone",="100",="118484334",="100 FR LCM",="20",="53.75",="53.75",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/5/2017",="Unattached",="PC",="",="1018",="56",="Yes"
="93","Manuel, Simone",="100",="108059951",="100 FR LCM",="19",="53.75",="53.75",="2020 Olympic Trials Wave I",="2016 Pro Series -  Santa Clara",="6/5/2016",="Unattached",="PC",="",="1018",="56",="Yes"
="93","Weir, Amanda",="100",="109210716",="100 FR LCM",="30",="53.75",="53.75",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="SwimAtlanta",="GA",="",="1018",="56",="Yes"
="98","Weir, Amanda",="100",="109186523",="100 FR LCM",="30",="53.76",="53.76",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="SwimAtlanta",="GA",="",="1018",="56",="Yes"
="99","Neal, Lia",="100",="109210687",="100 FR LCM",="21",="53.77",="53.77",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="Stanford Swimming",="PC",="",="1017",="56",="Yes"
="99","Weitzeil, Abbey",="100",="106111517",="100 FR LCM",="19",="53.77",="53.77",="2020 Olympic Trials Wave I",="2016 American Short Course ",="3/4/2016",="Canyons Aquatic Club",="CA",="",="1017",="56",="Yes"
="101","Mack, Linnea",="100",="154560698",="100 FR LCM",="25",="53.78",="53.78",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/13/2021",="Team Elite",="NC",="",="1017",="56",="Yes"
="102","Manuel, Simone",="100",="107002849",="100 FR LCM",="19",="53.80",="53.80",="2020 Olympic Trials Wave I",="2016 Pro Series - Mesa",="4/16/2016",="Unattached",="PC",="",="1016",="56",="Yes"
="102","Schmitt, Allison",="100",="150580279",="100 FR LCM",="29",="53.80",="53.80",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Sun Devil Swimming",="AZ",="",="1016",="56",="Yes"
="102","Vollmer, Dana",="100",="109186513",="100 FR LCM",="28",="53.80",="53.80",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="California Aquatics",="PC",="",="1016",="56",="Yes"
="105","Haughey, Siobhan",="100",="149089002",="100 FR LCM",="21",="53.81",="53.81",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Club Wolverine",="MI",="Yes",="1015",="56",="Yes"
="106","Ledecky, Katie",="100",="154760390",="100 FR LCM",="24",="53.82",="53.82",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/20/2021",="Nation's Capital Swim Club",="PV",="",="1015",="56",="Yes"
="106","Manuel, Simone",="100",="118488562",="100 FR LCM",="20",="53.82",="53.82",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/5/2017",="Unattached",="PC",="",="1015",="56",="Yes"
="108","Haughey, Siobhan",="100",="121889735",="100 FR LCM",="19",="53.83r",="53.83",="2021 Summer Nationals (LCM)",="2017 WUGS",="8/20/2017",="Club Wolverine",="MI",="Yes",="1014",="56",="Yes"
="108","Manuel, Simone",="100",="154760434",="100 FR LCM",="24",="53.83",="53.83",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/20/2021",="Alto Swim Club",="PC",="",="1014",="56",="Yes"
="110","Gastaldello, Beryl",="100",="152282253",="100 FR LCM",="24",="53.84",="53.84",="2020 Olympic Trials Wave II",="2019 Championnats de France Elite",="4/20/2019",="Unattached",="GU",="Yes",="1014",="56",="Yes"
="110","Gastaldello, Beryl",="100",="140558311",="100 FR LCM",="24",="53.84",="53.84",="2020 Olympic Trials Wave II",="2019 Championnats de France Elite",="4/16/2019",="Aggie Swim Club",="GU",="Yes",="1014",="56",="Yes"
="110","Manuel, Simone",="100",="130058504",="100 FR LCM",="21",="53.84",="53.84",="2021 Summer Nationals (LCM)",="2018 Pro Series - Indianapolis",="5/17/2018",="Stanford Swimming",="PC",="",="1014",="56",="Yes"
="110","Manuel, Simone",="100",="109186367",="100 FR LCM",="19",="53.84",="53.84",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="Stanford Swimming",="PC",="",="1014",="56",="Yes"
="114","Manuel, Simone",="100",="130722487",="100 FR LCM",="21",="53.85",="53.85",="2021 Summer Nationals (LCM)",="2018 Pro Series - Santa Clara ",="6/9/2018",="Stanford Swimming",="PC",="",="1013",="56",="Yes"
="115","Haughey, Siobhan",="100",="131658625",="100 FR LCM",="20",="53.86",="53.86",="2021 Summer Nationals (LCM)",="2018 Pro Series - Columbus ",="7/6/2018",="Club Wolverine",="MI",="Yes",="1013",="56",="Yes"
="115","Mainville, Sandrine",="100",="110427566",="100 FR LCM",="24",="53.86r",="53.86",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="Pine Crest Swimming",="FG",="Yes",="1013",="56",="Yes"
="117","Comerford, Mallory",="100",="150580023",="100 FR LCM",="22",="53.87",="53.87",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/5/2020",="Cardinal Aquatics",="KY",="",="1013",="56",="Yes"
="117","Dahlia (Worrell), Kelsi",="100",="120181270",="100 FR LCM",="22",="53.87",="53.87",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Cardinal Aquatics",="KY",="",="1013",="56",="Yes"
="117","Haughey, Siobhan",="100",="148832208",="100 FR LCM",="22",="53.87",="53.87",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/7/2019",="Club Wolverine",="MI",="Yes",="1013",="56",="Yes"
="117","Neal, Lia",="100",="109191399",="100 FR LCM",="21",="53.87",="53.87",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/30/2016",="Stanford Swimming",="PC",="",="1013",="56",="Yes"
="117","Schmitt, Allison",="100",="109210698",="100 FR LCM",="26",="53.87",="53.87",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="North Baltimore Aquatic Club",="MD",="",="1013",="56",="Yes"
="122","Van Landeghem, Chantal",="100",="110519576",="100 FR LCM",="22",="53.89",="53.89",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="Unattached",="FG",="Yes",="1012",="56",="Yes"
="123","Comerford, Mallory",="100",="141912095",="100 FR LCM",="21",="53.90",="53.90",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/15/2019",="University of Louisville",="KY",="",="1011",="56",="Yes"
="124","Comerford, Mallory",="100",="117080786",="100 FR LCM",="19",="53.91",="53.91",="2021 Summer Nationals (LCM)",="2017 Pro Series - Indianapolis",="3/2/2017",="Unattached",="KY",="",="1011",="56",="Yes"
